# Field 1: timestamp of equator crossing (UT seconds since 1970-01-01 00:00:00 UTC)
# Field 2: time of equator crossing (years)
# Field 3: longitude of equator crossing (degrees)
# Field 4: local time of equator crossing (hours)
# Field 5: track mean altitude (km)
# Field 6: number of data points in track
# Field 7: track X rms (nT)
# Field 8: track Y rms (nT)
# Field 9: track Z rms (nT)
# Field 10: track scalar rms (nT)
# Field 11: satellite direction (+1 north -1 south)
# Field 12: number of along-track data used for scalar rms
# Field 13: number of along-track data used for vector rms
# Field 14: flagged due to rms (1 or 0)
1420323343 2015.008015   -62.3556  18.10 853.91   3032 15017.1639  2847.7798 17370.2019    13.6726  1   1935   1935 0
1420326392 2015.008112   104.9420   6.10 855.70   3023 20923.3015  1874.5136 26226.4728    25.8392 -1   1764   1764 0
1420329458 2015.008209   -87.8233  18.11 853.83   3026 16156.1309  1676.0383 18620.7037    14.4153  1   1971   1971 0
1420332507 2015.008306    79.4609   6.10 855.85   3026 19827.8843  3421.3341 24951.2449    25.5140 -1   1807   1807 0
1420335572 2015.008403  -113.3040  18.11 853.75   3031 16795.9070  4290.4172 19876.9817    16.3423  1   2050   2050 0
1420338622 2015.008499    53.9925   6.11 855.91   3027 17880.1893  3441.5744 21907.5155    25.7657 -1   1884   1884 0
1420341687 2015.008597  -138.7863  18.11 853.66   3029 17235.3227  4905.0722 21101.8330    19.8224  1   2077   2077 0
1420344736 2015.008693    28.5100   6.10 855.91   3033 16241.7201  2364.7050 19681.6897    25.9040 -1   1984   1984 0
1420347802 2015.008790  -164.2561  18.11 853.62   3023 18074.2373  4428.5742 22059.0367    21.1742  1   2015   2015 0
1420350851 2015.008887     3.0403   6.11 855.90   3030 15444.4716  2100.9607 18431.8215    21.3695 -1   2103   2103 0
1420353916 2015.008984   170.2604  18.11 853.61   3023 19233.2218  3618.5262 23320.1722    26.6227  1   1912   1912 0
1420356965 2015.009081   -22.4428   6.10 855.87   3034 15248.2264  3022.8848 17254.0131    21.4496 -1   2160   2160 0
1420360031 2015.009178   144.7903  18.11 853.63   3017 20409.7238  2343.5994 25248.6987    33.1414  1   1807   1807 0
1420363080 2015.009274   -47.9127   6.11 855.82   3029 15432.1647  3858.4992 16994.9045    17.4284 -1   2111   2111 0
