 6575.020835    -5.000000    -4.222598    -0.777402
 6575.062502    -7.000000    -5.753138    -1.246862
 6575.104168   -13.000000   -10.090665    -2.909335
 6575.145835    -9.000000    -7.446075    -1.553925
 6575.187502   -12.000000    -9.579747    -2.420253
 6575.229168   -18.000000   -13.903531    -4.096469
 6575.270835   -20.000000   -15.483706    -4.516294
 6575.312502   -20.000000   -15.611428    -4.388572
 6575.354168   -17.000000   -13.575208    -3.424792
 6575.395835   -18.000000   -14.284248    -3.715752
 6575.437502   -16.000000   -12.917651    -3.082349
 6575.479168   -12.000000   -10.091651    -1.908349
 6575.520835    -9.000000    -7.911948    -1.088052
 6575.562502    -9.000000    -7.838017    -1.161983
 6575.604168   -15.000000   -12.041779    -2.958221
 6575.645835   -17.000000   -13.551886    -3.448114
 6575.687502   -15.000000   -12.218515    -2.781485
 6575.729168   -13.000000   -10.811127    -2.188873
 6575.770835   -12.000000   -10.081849    -1.918151
 6575.812502   -10.000000    -8.650250    -1.349750
 6575.854168    -9.000000    -7.901777    -1.098223
 6575.895835    -9.000000    -7.866339    -1.133661
 6575.937502    -8.000000    -7.144425    -0.855575
 6575.979168    -7.000000    -6.410159    -0.589841
 6576.020835    -6.000000    -5.671494    -0.328506
 6576.062502    -5.000000    -4.930059    -0.069941
 6576.104168    -3.000000    -3.480980     0.480980
 6576.145835    -4.000000    -4.127338     0.127338
 6576.187502    -5.000000    -4.821345    -0.178655
 6576.229168    -8.000000    -6.943862    -1.056138
 6576.270835   -11.000000    -9.114831    -1.885169
 6576.312502   -12.000000    -9.898141    -2.101859
 6576.354168   -10.000000    -8.542474    -1.457526
 6576.395835    -9.000000    -7.830660    -1.169340
 6576.437502    -7.000000    -6.407487    -0.592513
 6576.479168    -7.000000    -6.368942    -0.631058
 6576.520835    -3.000000    -3.532919     0.532919
 6576.562502    -1.000000    -2.037852     1.037852
 6576.604168    -5.000000    -4.784426    -0.215574
 6576.645835    -6.000000    -5.526539    -0.473461
 6576.687502    -5.000000    -4.844849    -0.155151
 6576.729168    -7.000000    -6.244262    -0.755738
 6576.770835    -5.000000    -4.867185    -0.132815
 6576.812502    -2.000000    -2.725768     0.725768
 6576.854168     0.000000    -1.249317     1.249317
 6576.895835    -1.000000    -1.887806     0.887806
 6576.937502     0.000000    -1.166715     1.166715
 6576.979168     1.000000    -0.426038     1.426038
 6577.020835     2.000000     0.320070     1.679930
 6577.062502     6.000000     3.185407     2.814593
 6577.104168     7.000000     3.993717     3.006283
 6577.145835     6.000000     3.359588     2.640412
 6577.187502     5.000000     2.679863     2.320137
 6577.229168     3.000000     1.275848     1.724152
 6577.270835     1.000000    -0.158794     1.158794
 6577.312502    -1.000000    -1.609690     0.609690
 6577.354168    -4.000000    -3.777385    -0.222615
 6577.395835    -8.000000    -6.678326    -1.321674
 6577.437502    -7.000000    -6.086027    -0.913973
 6577.479168    -3.000000    -3.300654     0.300654
 6577.520835     0.000000    -1.136873     1.136873
 6577.562502     1.000000    -0.364290     1.364290
 6577.604168    -2.000000    -2.434539     0.434539
 6577.645835    -5.000000    -4.583777    -0.416223
 6577.687502    -3.000000    -3.237385     0.237385
 6577.729168     0.000000    -1.109335     1.109335
 6577.770835    -3.000000    -3.168640     0.168640
 6577.812502    -3.000000    -3.203287     0.203287
 6577.854168    -1.000000    -1.802485     0.802485
 6577.895835    -1.000000    -1.769279     0.769279
 6577.937502     0.000000    -1.050896     1.050896
 6577.979168     1.000000    -0.318292     1.318292
 6578.020835     1.000000    -0.285117     1.285117
 6578.062502     2.000000     0.438372     1.561628
 6578.104168     5.000000     2.586871     2.413129
 6578.145835     5.000000     2.662569     2.337431
 6578.187502     3.000000     1.289484     1.710516
 6578.229168    -1.000000    -1.544109     0.544109
 6578.270835    -7.000000    -5.848633    -1.151367
 6578.312502    -9.000000    -7.399487    -1.600513
 6578.354168    -7.000000    -6.088532    -0.911468
 6578.395835    -7.000000    -6.105567    -0.894433
 6578.437502    -8.000000    -6.833500    -1.166500
 6578.479168    -9.000000    -7.577082    -1.422918
 6578.520835    -9.000000    -7.619735    -1.380265
 6578.562502    -6.000000    -5.529253    -0.470747
 6578.604168    -8.000000    -6.902425    -1.097575
 6578.645835   -10.000000    -8.343259    -1.656741
 6578.687502    -8.000000    -6.984540    -1.015460
 6578.729168    -6.000000    -5.561676    -0.438324
 6578.770835    -6.000000    -5.526066    -0.473934
 6578.812502    -6.000000    -5.514679    -0.485321
 6578.854168    -8.000000    -6.920304    -1.079696
 6578.895835    -8.000000    -6.955719    -1.044281
 6578.937502    -8.000000    -6.970404    -1.029596
 6578.979168    -7.000000    -6.274618    -0.725382
 6579.020835    -6.000000    -5.557638    -0.442362
 6579.062502    -5.000000    -4.831377    -0.168623
 6579.104168    -3.000000    -3.393690     0.393690
 6579.145835    -2.000000    -2.637950     0.637950
 6579.187502    -5.000000    -4.711663    -0.288337
 6579.229168    -6.000000    -5.450993    -0.549007
 6579.270835    -6.000000    -5.477816    -0.522184
 6579.312502    -8.000000    -6.899621    -1.100379
 6579.354168    -8.000000    -6.944398    -1.055602
 6579.395835    -6.000000    -5.554236    -0.445764
 6579.437502    -3.000000    -3.413434     0.413434
 6579.479168    -2.000000    -2.644996     0.644996
 6579.520835     0.000000    -1.188932     1.188932
 6579.562502    -3.000000    -3.243043     0.243043
 6579.604168    -2.000000    -2.562201     0.562201
 6579.645835    -3.000000    -3.249925     0.249925
 6579.687502    -4.000000    -3.964302    -0.035698
 6579.729168    -5.000000    -4.689142    -0.310858
 6579.770835    -5.000000    -4.714990    -0.285010
 6579.812502     0.000000    -1.199150     1.199150
 6579.854168     2.000000     0.300175     1.699825
 6579.895835     1.000000    -0.331853     1.331853
 6579.937502     3.000000     1.097925     1.902075
 6579.979168     3.000000     1.154433     1.845567
 6580.020835     0.000000    -0.930679     0.930679
 6580.062502    -5.000000    -4.492481    -0.507519
 6580.104168    -6.000000    -5.299362    -0.700638
 6580.145835    -5.000000    -4.653384    -0.346616
 6580.187502    -3.000000    -3.255336     0.255336
 6580.229168     1.000000    -0.408889     1.408889
 6580.270835     2.000000     0.378252     1.621748
 6580.312502     0.000000    -0.979594     0.979594
 6580.354168     0.000000    -0.988376     0.988376
 6580.395835    -2.000000    -2.394486     0.394486
 6580.437502    -5.000000    -4.543048    -0.456952
 6580.479168    -8.000000    -6.727196    -1.272804
 6580.520835    -9.000000    -7.519214    -1.480786
 6580.562502    -7.000000    -6.169779    -0.830221
 6580.604168    -7.000000    -6.167998    -0.832002
 6580.645835    -3.000000    -3.356375     0.356375
 6580.687502     0.000000    -1.173753     1.173753
 6580.729168    -1.000000    -1.798558     0.798558
 6580.770835    -2.000000    -2.486120     0.486120
 6580.812502    -2.000000    -2.489339     0.489339
 6580.854168    -2.000000    -2.484928     0.484928
 6580.895835    -1.000000    -1.774730     0.774730
 6580.937502    -1.000000    -1.751440     0.751440
 6580.979168    -2.000000    -2.445229     0.445229
 6581.020835    -2.000000    -2.456049     0.456049
 6581.062502     0.000000    -1.046564     1.046564
 6581.104168     3.000000     1.108446     1.891554
 6581.145835     3.000000     1.182817     1.817183
 6581.187502     4.000000     1.923838     2.076162
 6581.229168     6.000000     3.378088     2.621912
 6581.270835     7.000000     4.148501     2.851499
 6581.312502     5.000000     2.793093     2.206907
 6581.354168     5.000000     2.789723     2.210277
 6581.395835     4.000000     2.094846     1.905154
 6581.437502     2.000000     0.676456     1.323544
 6581.479168     0.000000    -0.769759     0.769759
 6581.520835     2.000000     0.591896     1.408104
 6581.562502     2.000000     0.609395     1.390605
 6581.604168     2.000000     0.613454     1.386546
 6581.645835     3.000000     1.321360     1.678640
 6581.687502     2.000000     0.637416     1.362584
 6581.729168     3.000000     1.334399     1.665601
 6581.770835     3.000000     1.353292     1.646708
 6581.812502     2.000000     0.657373     1.342627
 6581.854168     5.000000     2.761862     2.238138
 6581.895835     6.000000     3.522771     2.477229
 6581.937502     7.000000     4.271916     2.728084
 6581.979168     9.000000     5.726656     3.273344
 6582.020835     7.000000     4.380259     2.619741
 6582.062502     7.000000     4.378085     2.621915
 6582.104168    10.000000     6.504973     3.495027
 6582.145835    10.000000     6.573600     3.426400
 6582.187502    11.000000     7.313826     3.686174
 6582.229168    10.000000     6.652639     3.347361
 6582.270835    15.000000    10.189413     4.810587
 6582.312502    32.000000    22.292434     9.707566
 6582.354168    29.000000    20.555168     8.444832
 6582.395835    27.000000    19.262318     7.737682
 6582.437502    26.000000    18.612423     7.387577
 6582.479168    25.000000    17.946996     7.053004
 6582.520835    27.000000    19.382697     7.617303
 6582.562502    18.000000    13.103710     4.896290
 6582.604168    -1.000000    -0.425127    -0.574873
 6582.645835    -9.000000    -6.465308    -2.534692
 6582.687502   -11.000000    -8.193669    -2.806331
 6582.729168    -8.000000    -6.280123    -1.719877
 6582.770835     0.000000    -0.706539     0.706539
