 6210.020835   -12.000000   -11.213529    -0.786471
 6210.062502   -13.000000   -11.903232    -1.096768
 6210.104168   -16.000000   -14.020504    -1.979496
 6210.145835   -23.000000   -19.010022    -3.989978
 6210.187502   -29.000000   -23.395318    -5.604682
 6210.229168   -30.000000   -24.283040    -5.716960
 6210.270835   -28.000000   -22.983716    -5.016284
 6210.312502   -20.000000   -17.373885    -2.626115
 6210.354168   -18.000000   -15.848589    -2.151411
 6210.395835   -16.000000   -14.368731    -1.631269
 6210.437502   -12.000000   -11.480602    -0.519398
 6210.479168   -15.000000   -13.489137    -1.510863
 6210.520835   -13.000000   -12.083926    -0.916074
 6210.562502   -12.000000   -11.330869    -0.669131
 6210.604168   -13.000000   -11.992266    -1.007734
 6210.645835   -11.000000   -10.575269    -0.424731
 6210.687502   -13.000000   -11.938145    -1.061855
 6210.729168   -15.000000   -13.362660    -1.637340
 6210.770835   -13.000000   -11.988848    -1.011152
 6210.812502   -11.000000   -10.552778    -0.447222
 6210.854168   -11.000000   -10.505640    -0.494360
 6210.895835   -12.000000   -11.189586    -0.810414
 6210.937502   -11.000000   -10.488939    -0.511061
 6210.979168    -8.000000    -8.350654     0.350654
 6211.020835    -4.000000    -5.459882     1.459882
 6211.062502    -5.000000    -6.056316     1.056316
 6211.104168    -8.000000    -8.137467     0.137467
 6211.145835   -10.000000    -9.576232    -0.423768
 6211.187502   -11.000000   -10.320159    -0.679841
 6211.229168    -9.000000    -8.940033    -0.059967
 6211.270835   -11.000000   -10.325711    -0.674289
 6211.312502   -15.000000   -13.176951    -1.823049
 6211.354168   -14.000000   -12.558234    -1.441766
 6211.395835   -11.000000   -10.460327    -0.539673
 6211.437502   -11.000000   -10.418657    -0.581343
 6211.479168   -13.000000   -11.817462    -1.182538
 6211.520835   -17.000000   -14.671496    -2.328504
 6211.562502   -23.000000   -18.992790    -4.007210
 6211.604168   -28.000000   -22.674146    -5.325854
 6211.645835   -27.000000   -22.138102    -4.861898
 6211.687502   -24.000000   -20.092608    -3.907392
 6211.729168   -22.000000   -18.679661    -3.320339
 6211.770835   -19.000000   -16.544920    -2.455080
 6211.812502   -17.000000   -15.081253    -1.918747
 6211.854168   -16.000000   -14.322057    -1.677943
 6211.895835   -14.000000   -12.869950    -1.130050
 6211.937502   -14.000000   -12.811420    -1.188580
 6211.979168    -9.000000    -9.255398     0.255398
 6212.020835    -6.000000    -7.024854     1.024854
 6212.062502    -7.000000    -7.619490     0.619490
 6212.104168    -6.000000    -6.873596     0.873596
 6212.145835    -5.000000    -6.115349     1.115349
 6212.187502    -6.000000    -6.766751     0.766751
 6212.229168    -4.000000    -5.339935     1.339935
 6212.270835     0.000000    -2.460922     2.460922
 6212.312502     6.000000     1.881335     4.118665
 6212.354168     3.000000    -0.063212     3.063212
 6212.395835     7.000000     2.790642     4.209358
 6212.437502    -5.000000    -5.559291     0.559291
 6212.479168   -16.000000   -13.481895    -2.518105
 6212.520835   -22.000000   -17.971161    -4.028839
 6212.562502   -20.000000   -16.783625    -3.216375
 6212.604168   -17.000000   -14.744091    -2.255909
 6212.645835   -15.000000   -13.337559    -1.662441
 6212.687502   -15.000000   -13.322903    -1.677097
 6212.729168   -21.000000   -17.561750    -3.438250
 6212.770835   -27.000000   -21.917729    -5.082271
 6212.812502   -19.000000   -16.445168    -2.554832
 6212.854168   -19.000000   -16.378747    -2.621253
 6212.895835   -22.000000   -18.490855    -3.509145
 6212.937502   -19.000000   -16.437503    -2.562497
 6212.979168   -17.000000   -15.001010    -1.998990
 6213.020835   -11.000000   -10.729073    -0.270927
 6213.062502    -8.000000    -8.485656     0.485656
 6213.104168    -4.000000    -5.552924     1.552924
 6213.145835     1.000000    -1.892139     2.892139
 6213.187502    12.000000     6.034276     5.965724
 6213.229168    11.000000     5.628414     5.371586
 6213.270835     8.000000     3.644534     4.355466
 6213.312502     3.000000     0.156913     2.843087
 6213.354168    -1.000000    -2.708659     1.708659
 6213.395835    -2.000000    -3.484372     1.484372
 6213.437502    -4.000000    -4.931937     0.931937
 6213.479168    -4.000000    -4.982479     0.982479
 6213.520835    -7.000000    -7.119112     0.119112
 6213.562502   -11.000000   -10.008625    -0.991375
 6213.604168    -7.000000    -7.292674     0.292674
 6213.645835    -4.000000    -5.149668     1.149668
 6213.687502   -15.000000   -12.852367    -2.147633
 6213.729168   -15.000000   -13.040985    -1.959015
 6213.770835   -18.000000   -15.232682    -2.767318
 6213.812502   -23.000000   -18.863537    -4.136463
 6213.854168   -24.000000   -19.722035    -4.277965
 6213.895835   -28.000000   -22.644200    -5.355800
 6213.937502   -23.000000   -19.258635    -3.741365
 6213.979168   -22.000000   -18.539406    -3.460594
 6214.020835   -20.000000   -17.129374    -2.870626
 6214.062502   -18.000000   -15.694712    -2.305288
 6214.104168   -18.000000   -15.656198    -2.343802
 6214.145835   -18.000000   -15.645011    -2.354989
 6214.187502   -11.000000   -10.703110    -0.296890
 6214.229168    -6.000000    -7.041673     1.041673
 6214.270835   -11.000000   -10.418562    -0.581438
 6214.312502   -10.000000    -9.735106    -0.264894
 6214.354168   -12.000000   -11.118247    -0.881753
 6214.395835   -10.000000    -9.726770    -0.273230
 6214.437502    -9.000000    -8.984810    -0.015190
 6214.479168    -5.000000    -6.126517     1.126517
 6214.520835    -3.000000    -4.619124     1.619124
 6214.562502    -2.000000    -3.828779     1.828779
 6214.604168    -3.000000    -4.467156     1.467156
 6214.645835    -3.000000    -4.443449     1.443449
 6214.687502    -9.000000    -8.651755    -0.348245
 6214.729168   -16.000000   -13.683473    -2.316527
 6214.770835   -15.000000   -13.141885    -1.858115
 6214.812502   -10.000000    -9.666699    -0.333301
 6214.854168   -10.000000    -9.607734    -0.392266
 6214.895835   -14.000000   -12.416234    -1.583766
 6214.937502   -20.000000   -16.720363    -3.279637
 6214.979168   -33.000000   -26.035349    -6.964651
 6215.020835   -29.000000   -23.528589    -5.471411
 6215.062502   -29.000000   -23.601024    -5.398976
 6215.104168   -29.000000   -23.668632    -5.331368
 6215.145835   -22.000000   -18.785642    -3.214358
 6215.187502   -16.000000   -14.464467    -1.535533
 6215.229168   -15.000000   -13.626010    -1.373990
 6215.270835   -18.000000   -15.671673    -2.328327
 6215.312502   -21.000000   -17.808385    -3.191615
 6215.354168   -16.000000   -14.338764    -1.661236
 6215.395835   -19.000000   -16.382744    -2.617256
 6215.437502   -18.000000   -15.709472    -2.290528
 6215.479168   -16.000000   -14.290006    -1.709994
 6215.520835   -14.000000   -12.839455    -1.160545
 6215.562502   -19.000000   -16.312867    -2.687133
 6215.604168   -20.000000   -17.088750    -2.911250
 6215.645835   -15.000000   -13.604666    -1.395334
